0,0
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,47
0,53
0,60
0,64
0,67
0,68
0,73
0,81
0,82
0,92
0,109
0,113
0,118
0,122
0,123
0,135
0,147
0,151
0,155
0,160
0,174
0,178
0,184
0,190
0,193
0,194
0,195
0,218
0,226
0,227
0,246
0,259
0,265
0,280
0,287
0,290
0,294
0,307
0,312
0,328
0,345
0,380
0,385
0,389
0,406
0,413
0,425
0,426
0,436
0,452
0,454
0,458
0,462
0,463
0,483
0,495
0,504
0,505
0,506
0,509
0,516
0,517
0,528
0,533
0,537
0,544
0,549
0,550
0,558
0,559
0,572
0,582
0,587
0,605
0,628
0,632
0,645
0,673
0,695
0,697
0,703
0,704
0,720
0,723
0,743
0,746
0,756
0,762
0,778
0,792
0,796
0,821
0,848
0,856
0,859
0,872
0,874
0,875
0,880
0,919
0,934
0,936
0,937
0,938
0,940
0,957
0,969
0,972
0,998
0,1015
0,1031
0,1041
0,1043
0,1050
0,1056
0,1059
0,1078
0,1093
0,1105
0,1116
0,1120
0,1142
0,1144
0,1153
0,1199
0,1207
0,1221
0,1228
0,1232
0,1252
0,1253
0,1276
0,1279
0,1282
0,1298
0,1307
0,1324
0,1329
0,1335
0,1346
0,1377
0,1384
0,1399
0,1424
0,1427
0,1430
0,1431
0,1452
0,1460
0,1468
0,1469
0,1470
0,1475
0,1499
0,1500
0,1501
0,1524
0,1526
0,1527
0,1532
0,1533
0,1552
0,1554
0,1560
0,1567
0,1619
0,1635
0,1664
0,1670
0,1677
0,1683
0,1697
0,1703
0,1727
0,1730
0,1792
0,1816
0,1820
0,1832
0,1846
0,1847
0,1853
0,1855
0,1859
0,1860
0,1861
0,1897
0,1901
0,1909
0,1953
0,1954
0,1955
0,1957
0,1958
0,1967
0,1983
0,1984
0,1991
0,1995
0,2006
0,2015
0,2019
0,2027
0,2049
0,2067
0,2072
0,2101
0,2105
0,2121
0,2123
0,2131
0,2145
0,2177
0,2187
0,2189
0,2204
0,2211
0,2226
0,2235
0,2244
0,2254
0,2271
0,2273
0,2274
0,2282
0,2284
0,2290
0,2292
0,2304
0,2314
0,2320
0,2354
0,2355
0,2361
0,2373
0,2379
0,2381
0,2386
0,2414
0,2436
0,2459
0,2461
0,2472
0,2488
0,2492
0,2501
0,2502
0,2508
0,2516
0,2519
0,2547
0,2603
0,2606
0,2608
0,2610
0,2617
0,2618
0,2672
0,2678
0,2679
0,2682
0,2703
0,2710
0,2721
0,2752
0,2755
0,2759
0,2772
0,2783
0,2799
0,2816
0,2823
0,2835
0,2843
0,2844
0,2858
0,2863
0,2893
0,2916
0,2918
0,2920
0,2943
0,2966
0,2976
0,2978
0,2982
0,3015
0,3024
0,3029
0,3039
0,3046
0,3054
0,3055
0,3057
0,3070
0,3082
0,3100
0,3101
0,3102
0,3111
0,3130
0,3135
0,3145
0,3158
0,3165
0,3166
0,3167
0,3168
0,3169
0,3170
0,3171
0,3172
0,3173
0,3174
0,3175
0,3180
0,3186
0,3195
0,3201
0,3207
0,3208
0,3210
0,3214
0,3215
0,3216
0,3220
0,3221
0,3222
0,3223
0,3224
0,3225
0,3226
0,3227
0,3228
0,3229
0,3230
0,3235
0,3243
0,3248
0,3300
0,3312
0,3333
0,3334
0,3336
0,3344
0,3357
0,3365
0,3385
0,3387
0,3399
0,3405
0,3441
0,3442
0,3443
0,3444
0,3445
0,3446
0,3447
0,3448
0,3449
0,3450
0,3451
0,3452
0,3453
0,3454
0,3455
0,3457
0,3458
0,3459
0,3460
0,3475
0,3479
0,3482
0,3483
0,3491
0,3496
0,3498
0,3504
0,3510
0,3518
0,3522
0,3526
0,3528
0,3533
0,3535
0,3536
0,3543
0,3552
0,3554
0,3555
0,3565
0,3594
0,3627
0,3628
0,3629
0,3630
0,3642
0,3651
0,3673
0,3680
0,3692
0,3698
0,3701
0,3711
0,3737
0,3740
0,3750
0,3758
0,3770
0,3771
0,3779
0,3796
0,3805
0,3826
0,3833
0,3842
0,3847
0,3860
0,3872
0,3878
0,3892
0,3922
0,3929
0,3932
0,3935
0,3936
0,3944
0,3947
0,3949
0,3951
0,3959
0,3962
0,3963
0,3975
0,3976
0,3979
0,3983
0,3992
0,4008
0,4019
0,4021
0,4022
0,4023
0,4041
0,4052
0,4056
0,4057
0,4065
0,4070
0,4090
0,4094
0,4096
0,4097
0,4099
0,4107
0,4111
0,4114
0,4116
0,4123
0,4150
0,4151
0,4155
0,4156
0,4157
0,4158
0,4211
0,4216
0,4217
0,4220
0,4229
0,4234
0,4249
0,4253
0,4266
0,4294
0,4298
0,4328
0,4336
0,4353
0,4374
0,4397
0,4427
0,4430
0,4438
0,4470
0,4474
0,4489
0,4491
0,4499
0,4504
0,4508
0,4512
0,4524
0,4527
0,4536
0,4539
0,4540
0,4542
0,4546
0,4602
0,4608
0,4609
0,4626
0,4638
0,4651
0,4653
0,4666
0,4671
0,4694
0,4701
0,4705
0,4707
0,4709
0,4710
0,4711
0,4712
0,4714
0,4734
0,4735
0,4773
0,4779
0,4798
0,4807
0,4811
0,4826
0,4838
0,4842
0,4849
0,4851
0,4856
0,4857
0,4865
0,4868
0,4874
0,4880
0,4895
0,4929
0,4948
0,4956
0,4965
0,4966
0,4987
0,4996
0,5004
0,5006
0,5038
0,5042
0,5048
0,5049
0,5073
0,5105
0,5107
0,5108
0,5109
0,5110
0,5119
0,5120
0,5132
0,5133
0,5145
0,5156
0,5163
0,5164
0,5168
0,5173
0,5189
0,5191
0,5193
0,5194
0,5195
0,5200
0,5201
0,5203
0,5231
0,5233
0,5307
0,5311
0,5312
0,5316
0,5339
0,5344
0,5346
0,5348
0,5377
0,5430
0,5436
0,5454
0,5463
0,5472
0,5492
0,5493
0,5494
0,5495
0,5496
0,5497
0,5498
0,5499
0,5500
0,5501
0,5502
0,5503
0,5504
0,5505
0,5506
0,5509
0,5512
0,5524
0,5525
0,5544
0,5546
0,5561
0,5565
0,5573
0,5579
0,5581
0,5589
0,5607
0,5640
0,5657
0,5669
0,5675
0,5680
0,5695
0,5696
0,5714
0,5735
0,5751
0,5753
0,5770
0,5801
0,5816
0,5818
0,5844
0,5859
0,5863
0,5871
0,5874
0,5877
0,5880
0,5901
0,5912
0,5915
0,5917
0,5925
0,5938
0,5949
0,5992
0,5994
0,6012
0,6013
0,6014
0,6015
0,6016
0,6019
0,6024
0,6033
0,6037
0,6039
0,6043
0,6044
0,6047
0,6049
0,6051
0,6053
0,6056
0,6057
0,6064
0,6065
0,6076
0,6080
0,6089
0,6090
0,6099
0,6100
0,6101
0,6102
0,6103
0,6104
0,6105
0,6107
0,6108
0,6133
0,6137
0,6139
0,6143
0,6160
0,6163
0,6178
0,6184
0,6200
0,6206
0,6219
0,6232
0,6240
0,6241
0,6280
0,6285
0,6286
0,6289
0,6290
0,6298
0,6302
0,6319
0,6342
0,6344
0,6346
0,6348
0,6349
0,6350
0,6351
0,6382
0,6387
0,6388
0,6420
0,6425
0,6427
0,6428
0,6429
0,6430
0,6431
0,6432
0,6433
0,6434
0,6435
0,6439
0,6441
0,6442
0,6443
0,6444
0,6445
0,6446
0,6447
0,6448
0,6450
0,6451
0,6452
0,6453
0,6454
0,6455
0,6456
0,6457
0,6458
0,6459
0,6460
0,6461
0,6462
0,6463
0,6471
0,6477
0,6478
0,6542
0,6545
0,6546
0,6547
0,6550
0,6551
0,6553
0,6554
0,6555
0,6556
0,6557
0,6558
0,6559
0,6560
0,6561
0,6562
0,6563
0,6564
0,6565
0,6566
0,6567
0,6568
0,6569
0,6570
0,6571
0,6572
0,6573
0,6574
0,6575
0,6576
0,6577
0,6578
0,6579
0,6580
0,6581
0,6582
0,6583
0,6600
0,6611
0,6632
0,6633
0,6640
0,6641
0,6648
0,6668
0,6670
0,6677
0,6679
0,6680
0,6713
0,6718
0,6726
0,6728
0,6734
0,6745
0,6749
0,6750
0,6751
0,6755
0,6756
0,6774
0,6799
0,6808
0,6821
0,6832
0,6856
0,6872
0,6884
0,6899
0,6904
0,6906
0,6946
0,6957
0,6975
0,6980
0,6981
0,6987
0,6988
0,7021
0,7027
0,7054
0,7065
0,7069
0,7079
0,7103
0,7104
0,7105
0,7120
0,7122
0,7130
0,7136
0,7137
0,7138
0,7154
0,7180
0,7183
0,7201
0,7204
0,7210
0,7213
0,7216
0,7217
0,7244
0,7250
0,7256
0,7262
0,7280
0,7286
0,7293
0,7296
0,7318
0,7319
0,7320
0,7321
0,7322
0,7323
0,7324
0,7325
0,7326
0,7327
0,7328
0,7331
0,7347
0,7358
0,7363
0,7380
0,7386
0,7389
0,7411
0,7424
0,7425
0,7430
0,7439
0,7448
0,7450
0,7455
0,7456
0,7476
0,7484
0,7506
0,7511
0,7524
0,7546
0,7557
0,7565
0,7584
0,7586
0,7591
0,7598
0,7600
0,7608
0,7617
0,7620
0,7623
0,7626
0,7644
0,7645
0,7651
0,7680
0,7683
0,7691
0,7692
0,7697
0,7699
0,7700
0,7707
0,7721
0,7732
0,7735
0,7770
0,7776
0,7799
0,7815
0,7847
0,7873
0,7919
0,7943
0,7964
0,7978
0,7979
0,7990
0,7992
0,7993
0,7997
0,7998
0,7999
0,8000
0,8024
0,8033
0,8040
0,8041
0,8042
0,8081
0,8086
0,8090
0,8091
0,8112
0,8113
0,8114
0,8115
0,8116
0,8123
0,8128
0,8133
0,8142
0,8163
0,8180
0,8190
0,8222
0,8225
0,8226
0,8227
0,8228
0,8229
0,8230
0,8231
0,8232
0,8233
0,8234
0,8235
0,8236
0,8237
0,8238
0,8239
0,8240
0,8241
0,8242
0,8243
0,8244
0,8245
0,8246
0,8247
0,8248
0,8249
0,8250
0,8251
0,8252
0,8253
0,8254
0,8255
0,8256
0,8257
0,8258
0,8259
0,8260
0,8261
0,8262
0,8263
0,8264
0,8265
0,8266
0,8267
0,8268
0,8269
0,8270
0,8271
0,8272
0,8273
0,8274
0,8275
0,8276
0,8277
0,8278
0,8279
0,8280
0,8281
0,8288
0,8294
0,8302
0,8303
0,8306
0,8320
0,8330
0,8337
0,8344
0,8360
0,8362
0,8363
0,8369
0,8389
0,8409
0,8413
0,8421
0,8422
0,8427
0,8437
0,8438
0,8439
0,8454
0,8455
0,8464
0,8477
0,8485
0,8489
0,8525
0,8540
0,8552
0,8572
0,8573
0,8584
0,8595
0,8602
0,8620
0,8625
0,8632
0,8674
0,8675
0,8690
0,8702
0,8740
0,8758
0,8762
0,8763
0,8769
0,8781
0,8783
0,8787
0,8796
0,8798
0,8799
0,8808
0,8809
0,8814
0,8818
0,8860
0,8868
0,8883
0,8890
0,8911
0,8940
0,8943
0,8949
0,8952
0,8960
0,8965
0,8967
0,8975
0,8977
0,8978
0,9053
0,9055
0,9056
0,9057
0,9071
0,9073
0,9075
0,9077
0,9078
0,9082
0,9084
0,9089
0,9091
0,9097
0,9132
0,9137
0,9148
0,9153
0,9179
0,9191
0,9192
0,9226
0,9230
0,9232
0,9247
0,9249
0,9254
0,9261
0,9262
0,9271
0,9281
0,9296
0,9309
0,9310
0,9325
0,9327
0,9338
0,9341
0,9353
0,9369
0,9370
0,9382
0,9384
0,9391
0,9403
0,9418
0,9430
0,9435
0,9444
0,9451
0,9478
0,9503
0,9504
0,9505
0,9511
0,9512
0,9519
0,9520
0,9525
0,9550
0,9553
0,9563
0,9575
0,9576
0,9615
0,9629
0,9632
0,9634
0,9635
0,9639
0,9641
0,9642
0,9643
0,9648
0,9655
0,9658
0,9661
0,9674
0,9681
0,9684
0,9685
0,9693
0,9694
0,9695
0,9697
0,9705
0,9709
0,9711
0,9714
0,9732
0,9734
0,9746
0,9760
0,9765
0,9766
0,9770
0,9775
0,9776
0,9787
0,9797
0,9825
0,9833
0,9836
0,9837
0,9841
0,9869
0,9887
0,9899
0,9908
0,9920
0,9922
0,9938
0,9947
0,9958
0,9960
0,9965
0,9981
0,9993
0,9998
0,10003
0,10009
0,10010
0,10012
0,10022
0,10026
0,10049
0,10051
0,10054
0,10055
0,10057
0,10058
0,10069
0,10084
0,10085
0,10095
0,10107
0,10122
0,10126
0,10142
0,10143
0,10152
0,10158
0,10163
0,10165
0,10173
0,10177
0,10184
0,10186
0,10187
0,10188
0,10189
0,10194
0,10195
0,10206
0,10208
0,10212
0,10214
0,10216
0,10245
0,10249
0,10250
0,10252
0,10253
0,10254
0,10255
0,10256
0,10257
0,10260
0,10269
0,10271
0,10272
0,10316
0,10333
0,10334
0,10335
0,10336
0,10337
0,10354
0,10382
0,10405
0,10417
0,10428
0,10429
0,10430
0,10432
0,10439
0,10440
0,10454
0,10457
0,10459
0,10460
0,10463
0,10473
0,10474
0,10475
0,10477
0,10478
0,10490
0,10492
0,10499
0,10500
0,10501
0,10502
0,10510
0,10520
0,10522
0,10523
0,10530
0,10532
0,10550
0,10561
0,10563
0,10564
0,10565
0,10568
0,10571
0,10583
0,10592
0,10608
0,10614
0,10619
0,10633
0,10645
0,10658
0,10665
0,10678
0,10679
0,10696
0,10712
0,10745
0,10746
0,10747
0,10749
0,10761
0,10762
0,10777
0,10783
0,10788
0,10789
0,10802
0,10803
0,10814
0,10830
0,10834
0,10835
0,10838
0,10853
0,10876
0,10879
0,10889
0,10892
0,10940
0,10943
0,10962
0,10963
0,10966
0,10971
0,10991
0,10995
0,10997
0,11002
0,11010
0,11011
0,11012
0,11013
0,11014
0,11015
0,11037
0,11052
0,11053
0,11060
0,11061
0,11088
0,11093
0,11109
0,11111
0,11116
0,11128
0,11130
0,11148
0,11154
0,11155
0,11159
0,11169
0,11179
0,11180
0,11181
0,11203
0,11222
0,11231
0,11233
0,11253
0,11256
0,11264
0,11267
0,11272
0,11273
0,11279
0,11284
0,11285
0,11286
0,11287
0,11288
0,11289
0,11290
0,11293
0,11294
0,11377
0,11378
0,11386
0,11396
0,11401
0,11410
0,11435
0,11437
0,11459
0,11485
0,11497
0,11499
0,11515
0,11516
0,11517
0,11555
0,11584
0,11586
0,11600
0,11614
0,11615
0,11617
0,11618
0,11620
0,11622
0,11624
0,11626
0,11628
0,11629
0,11630
0,11631
0,11632
0,11636
0,11637
0,11643
0,11644
0,11646
0,11648
0,11649
0,11650
0,11651
0,11652
0,11653
0,11654
0,11655
0,11656
0,11658
0,11663
0,11664
0,11665
0,11666
0,11667
0,11669
0,11671
0,11673
0,11674
0,11675
0,11676
0,11677
0,11678
0,11683
0,11684
0,11685
0,11686
0,11689
0,11690
0,11691
0,11692
0,11693
0,11695
0,11696
0,11697
0,11698
0,11699
0,11701
0,11702
0,11703
0,11704
0,11706
0,11708
0,11709
0,11710
0,11711
0,11712
0,11716
0,11717
0,11720
0,11722
0,11724
0,11730
0,11739
0,11742
0,11749
0,11753
0,11769
0,11776
0,11777
0,11780
0,11783
0,11786
0,11796
0,11804
0,11805
0,11808
0,11809
0,11812
0,11815
0,11818
0,11819
0,11831
0,11832
0,11836
0,11841
0,11842
0,11848
0,11853
0,11854
0,11855
0,11857
0,11863
0,11867
0,11871
0,11872
0,11874
0,11875
0,11879
0,11880
0,11881
0,11883
0,11884
0,11890
0,11901
0,11902
0,11903
0,11904
0,11905
0,11906
0,11907
0,11908
0,11909
0,11911
0,11912
0,11919
0,11922
0,11924
0,11927
0,11934
0,11938
0,11940
0,11942
0,11948
0,11949
0,11950
0,11959
0,11961
0,11967
0,11970
0,11979
0,11982
0,11986
0,11996
0,11998
0,11999
0,12007
0,12011
0,12023
0,12026
0,12029
0,12033
0,12036
0,12040
0,12041
0,12056
0,12058
0,12063
0,12069
0,12070
0,12086
0,12091
0,12094
0,12095
0,12098
0,12099
0,12102
0,12103
0,12105
0,12106
0,12109
0,12111
0,12113
0,12114
0,12115
0,12116
0,12117
0,12118
0,12119
0,12120
0,12121
0,12122
0,12123
0,12124
0,12126
0,12127
0,12128
0,12135
0,12137
